Phase,Innings,Over,Batting_Team,Bowling_Team,Market_Favored_Team,Model_Favored_Team,Current_Score,Market_Win_Pct,Market_Favored_Win_Pct,Model_Win_Pct,Diff_Pct,Value_Category,Actual_Outcome,Predicted_Outcome,Prediction_Correct
,1,2.2.2,LSG,Unknown,LSG,Unknown,12.0,51.9,51.9,39.0,-12.9,Strong Overvalued,Win,Loss,False
,1,2.2.3,LSG,Unknown,LSG,Unknown,15.0,51.9,51.9,29.0,-22.9,Strong Overvalued,Win,Loss,False
,1,2.2.4,LSG,Unknown,LSG,Unknown,15.0,51.9,51.9,29.0,-22.9,Strong Overvalued,Win,Loss,False
,1,2.2.5,LSG,Unknown,LSG,Unknown,16.0,51.9,51.9,30.0,-21.9,Strong Overvalued,Win,Loss,False
,1,2.2.6,LSG,Unknown,LSG,Unknown,17.0,51.9,51.9,30.0,-21.9,Strong Overvalued,Win,Loss,False
,1,3.3.1,LSG,Unknown,MI,LSG,21.0,52.6,47.4,54.0,6.6,Neutral,Win,Win,True
,1,3.3.2,LSG,Unknown,MI,LSG,21.0,52.6,47.4,53.0,5.6,Neutral,Win,Win,True
,1,3.3.3,LSG,Unknown,MI,LSG,21.0,52.6,47.4,55.0,7.6,Neutral,Win,Win,True
,1,3.3.4,LSG,Unknown,MI,LSG,23.0,52.6,47.4,54.0,6.6,Neutral,Win,Win,True
,1,3.3.5,LSG,Unknown,MI,LSG,23.0,52.6,47.4,55.0,7.6,Neutral,Win,Win,True
,1,3.3.6,LSG,Unknown,MI,LSG,23.0,52.6,47.4,55.0,7.6,Neutral,Win,Win,True
,1,4.4.1,LSG,Unknown,MI,Unknown,23.0,50.3,49.7,43.0,-6.7,Slight Overvalued,Win,Loss,False
,1,4.4.2,LSG,Unknown,MI,Unknown,29.0,50.3,49.7,46.0,-3.7,Neutral,Win,Loss,False
,1,4.4.3,LSG,Unknown,MI,Unknown,30.0,50.3,49.7,45.0,-4.7,Slight Overvalued,Win,Loss,False
,1,4.4.4,LSG,Unknown,MI,Unknown,31.0,50.3,49.7,48.0,-1.7,Neutral,Win,Loss,False
,1,4.4.5,LSG,Unknown,MI,Unknown,31.0,50.3,49.7,47.0,-2.7,Neutral,Win,Loss,False
,1,4.4.6,LSG,Unknown,MI,Unknown,32.0,50.3,49.7,47.0,-2.7,Neutral,Win,Loss,False
,1,5.5.1,LSG,Unknown,LSG,Unknown,33.0,54.2,54.2,47.0,-7.2,Slight Overvalued,Win,Loss,False
,1,5.5.2,LSG,Unknown,LSG,Unknown,33.0,54.2,54.2,47.0,-7.2,Slight Overvalued,Win,Loss,False
,1,5.5.3,LSG,Unknown,LSG,Unknown,33.0,54.2,54.2,48.0,-6.2,Slight Overvalued,Win,Loss,False
,1,5.5.4,LSG,Unknown,LSG,Unknown,33.0,54.2,54.2,48.0,-6.2,Slight Overvalued,Win,Loss,False
,1,5.5.5,LSG,Unknown,LSG,Unknown,35.0,54.2,54.2,49.0,-5.2,Slight Overvalued,Win,Loss,False
,1,5.5.6,LSG,Unknown,LSG,Unknown,35.0,54.2,54.2,49.0,-5.2,Slight Overvalued,Win,Loss,False
,1,6.6.1,LSG,Unknown,MI,LSG,35.0,53.7,46.3,67.0,20.7,Strong Value,Win,Win,True
,1,6.6.2,LSG,Unknown,MI,LSG,35.0,53.7,46.3,71.0,24.7,Strong Value,Win,Win,True
,1,6.6.3,LSG,Unknown,MI,LSG,36.0,53.7,46.3,74.0,27.7,Strong Value,Win,Win,True
,1,6.6.4,LSG,Unknown,MI,LSG,37.0,53.7,46.3,73.0,26.7,Strong Value,Win,Win,True
,1,6.6.5,LSG,Unknown,MI,LSG,37.0,53.7,46.3,74.0,27.7,Strong Value,Win,Win,True
,1,6.6.6,LSG,Unknown,MI,LSG,38.0,53.7,46.3,74.0,27.7,Strong Value,Win,Win,True
,1,7.7.1,LSG,Unknown,MI,LSG,39.0,67.6,32.400000000000006,74.0,41.6,Slight Value,Win,Win,True
,1,7.7.2,LSG,Unknown,MI,LSG,40.0,67.6,32.400000000000006,74.0,41.6,Slight Value,Win,Win,True
,1,7.7.3,LSG,Unknown,MI,LSG,46.0,67.6,32.400000000000006,77.0,44.6,Slight Value,Win,Win,True
,1,7.7.4,LSG,Unknown,MI,LSG,47.0,67.6,32.400000000000006,77.0,44.6,Slight Value,Win,Win,True
,1,7.7.5,LSG,Unknown,MI,LSG,49.0,67.6,32.400000000000006,76.0,43.6,Slight Value,Win,Win,True
,1,7.7.6,LSG,Unknown,MI,LSG,50.0,67.6,32.400000000000006,76.0,43.6,Slight Value,Win,Win,True
,1,8.8.1,LSG,Unknown,MI,LSG,52.0,59.3,40.7,76.0,35.3,Strong Value,Win,Win,True
,1,8.8.2,LSG,Unknown,MI,LSG,54.0,59.3,40.7,77.0,36.3,Strong Value,Win,Win,True
,1,8.8.3,LSG,Unknown,MI,LSG,55.0,59.3,40.7,77.0,36.3,Strong Value,Win,Win,True
,1,8.8.4,LSG,Unknown,MI,LSG,61.0,59.3,40.7,81.0,40.3,Strong Value,Win,Win,True
,1,8.8.5,LSG,Unknown,MI,LSG,62.0,59.3,40.7,81.0,40.3,Strong Value,Win,Win,True
,1,8.8.6,LSG,Unknown,MI,LSG,63.0,59.3,40.7,81.0,40.3,Strong Value,Win,Win,True
,1,9.9.1,LSG,Unknown,LSG,LSG,63.0,63.0,63.0,67.0,4.0,Neutral,Win,Win,True
,1,9.9.2,LSG,Unknown,LSG,LSG,64.0,63.0,63.0,67.0,4.0,Neutral,Win,Win,True
,1,9.9.3,LSG,Unknown,LSG,LSG,65.0,63.0,63.0,66.0,3.0,Neutral,Win,Win,True
,1,9.9.4,LSG,Unknown,LSG,LSG,67.0,63.0,63.0,66.0,3.0,Neutral,Win,Win,True
,1,9.9.5,LSG,Unknown,LSG,LSG,67.0,63.0,63.0,66.0,3.0,Neutral,Win,Win,True
,1,9.9.6,LSG,Unknown,LSG,LSG,68.0,63.0,63.0,66.0,3.0,Neutral,Win,Win,True
,1,10.10.1,LSG,Unknown,LSG,LSG,74.0,65.1,65.1,74.0,8.9,Slight Value,Win,Win,True
,1,10.10.2,LSG,Unknown,LSG,LSG,76.0,65.1,65.1,75.0,9.9,Slight Value,Win,Win,True
,1,10.10.3,LSG,Unknown,LSG,LSG,77.0,65.1,65.1,73.0,7.9,Slight Value,Win,Win,True
,1,10.10.4,LSG,Unknown,LSG,LSG,77.0,65.1,65.1,73.0,7.9,Slight Value,Win,Win,True
,1,10.10.5,LSG,Unknown,LSG,LSG,77.0,65.1,65.1,73.0,7.9,Slight Value,Win,Win,True
,1,10.10.6,LSG,Unknown,LSG,LSG,78.0,65.1,65.1,73.0,7.9,Slight Value,Win,Win,True
,1,11.11.1,LSG,Unknown,LSG,LSG,78.0,65.1,65.1,77.0,11.9,Strong Value,Win,Win,True
,1,11.11.2,LSG,Unknown,LSG,LSG,80.0,65.1,65.1,77.0,11.9,Strong Value,Win,Win,True
,1,11.11.3,LSG,Unknown,LSG,LSG,84.0,65.1,65.1,75.0,9.9,Slight Value,Win,Win,True
,1,11.11.4,LSG,Unknown,LSG,LSG,84.0,65.1,65.1,75.0,9.9,Slight Value,Win,Win,True
,1,11.11.5,LSG,Unknown,LSG,LSG,85.0,65.1,65.1,75.0,9.9,Slight Value,Win,Win,True
,1,11.11.6,LSG,Unknown,LSG,LSG,86.0,65.1,65.1,77.0,11.9,Strong Value,Win,Win,True
,1,12.12.1,LSG,Unknown,LSG,LSG,88.0,51.9,51.9,79.0,27.1,Strong Value,Win,Win,True
,1,12.12.2,LSG,Unknown,LSG,LSG,89.0,51.9,51.9,78.0,26.1,Strong Value,Win,Win,True
,1,12.12.3,LSG,Unknown,LSG,LSG,90.0,51.9,51.9,78.0,26.1,Strong Value,Win,Win,True
,1,12.12.4,LSG,Unknown,LSG,LSG,91.0,51.9,51.9,78.0,26.1,Strong Value,Win,Win,True
,1,12.12.5,LSG,Unknown,LSG,LSG,92.0,51.9,51.9,78.0,26.1,Strong Value,Win,Win,True
,1,12.12.5,LSG,Unknown,LSG,LSG,93.0,51.9,51.9,78.0,26.1,Strong Value,Win,Win,True
,1,12.12.6,LSG,Unknown,LSG,LSG,95.0,51.9,51.9,77.0,25.1,Strong Value,Win,Win,True
,1,13.13.1,LSG,Unknown,MI,LSG,95.0,50.3,49.7,64.0,14.3,Strong Value,Win,Win,True
,1,13.13.2,LSG,Unknown,MI,LSG,97.0,50.3,49.7,64.0,14.3,Strong Value,Win,Win,True
,1,13.13.3,LSG,Unknown,MI,LSG,98.0,50.3,49.7,64.0,14.3,Strong Value,Win,Win,True
,1,13.13.4,LSG,Unknown,MI,LSG,98.0,50.3,49.7,63.0,13.3,Strong Value,Win,Win,True
,1,13.13.5,LSG,Unknown,MI,LSG,99.0,50.3,49.7,64.0,14.3,Strong Value,Win,Win,True
,1,13.13.6,LSG,Unknown,MI,LSG,100.0,50.3,49.7,63.0,13.3,Strong Value,Win,Win,True
,1,14.14.1,LSG,Unknown,MI,LSG,101.0,58.2,41.8,71.0,29.2,Strong Value,Win,Win,True
,1,14.14.1,LSG,Unknown,MI,LSG,102.0,58.2,41.8,71.0,29.2,Strong Value,Win,Win,True
,1,14.14.2,LSG,Unknown,MI,LSG,104.0,58.2,41.8,72.0,30.2,Strong Value,Win,Win,True
,1,14.14.3,LSG,Unknown,MI,LSG,105.0,58.2,41.8,72.0,30.2,Strong Value,Win,Win,True
,1,14.14.4,LSG,Unknown,MI,LSG,105.0,58.2,41.8,71.0,29.2,Strong Value,Win,Win,True
,1,14.14.5,LSG,Unknown,MI,LSG,106.0,58.2,41.8,72.0,30.2,Strong Value,Win,Win,True
,1,14.14.5,LSG,Unknown,MI,LSG,107.0,58.2,41.8,71.0,29.2,Strong Value,Win,Win,True
,1,14.14.6,LSG,Unknown,MI,LSG,108.0,58.2,41.8,71.0,29.2,Strong Value,Win,Win,True
,1,15.15.1,LSG,Unknown,MI,LSG,109.0,60.4,39.6,65.0,25.4,Neutral,Win,Win,True
,1,15.15.2,LSG,Unknown,MI,LSG,109.0,60.4,39.6,64.0,24.4,Neutral,Win,Win,True
,1,15.15.3,LSG,Unknown,MI,LSG,110.0,60.4,39.6,64.0,24.4,Neutral,Win,Win,True
,1,15.15.4,LSG,Unknown,MI,LSG,111.0,60.4,39.6,64.0,24.4,Neutral,Win,Win,True
,1,15.15.5,LSG,Unknown,MI,LSG,117.0,60.4,39.6,69.0,29.4,Slight Value,Win,Win,True
,1,15.15.6,LSG,Unknown,MI,LSG,117.0,60.4,39.6,67.0,27.4,Slight Value,Win,Win,True
,1,16.16.1,LSG,Unknown,MI,LSG,118.0,60.4,39.6,71.0,31.4,Strong Value,Win,Win,True
,1,16.16.2,LSG,Unknown,MI,LSG,119.0,60.4,39.6,72.0,32.4,Strong Value,Win,Win,True
,1,16.16.3,LSG,Unknown,MI,LSG,120.0,60.4,39.6,73.0,33.4,Strong Value,Win,Win,True
,1,16.16.4,LSG,Unknown,MI,LSG,120.0,60.4,39.6,73.0,33.4,Strong Value,Win,Win,True
,1,16.16.5,LSG,Unknown,MI,LSG,122.0,60.4,39.6,73.0,33.4,Strong Value,Win,Win,True
,1,16.16.6,LSG,Unknown,MI,LSG,123.0,60.4,39.6,72.0,32.4,Strong Value,Win,Win,True
,1,17.17.1,LSG,Unknown,MI,LSG,129.0,65.6,34.400000000000006,75.0,40.6,Slight Value,Win,Win,True
,1,17.17.2,LSG,Unknown,MI,LSG,129.0,65.6,34.400000000000006,75.0,40.6,Slight Value,Win,Win,True
,1,17.17.3,LSG,Unknown,MI,LSG,133.0,65.6,34.400000000000006,74.0,39.6,Slight Value,Win,Win,True
,1,17.17.4,LSG,Unknown,MI,LSG,137.0,65.6,34.400000000000006,73.0,38.6,Slight Value,Win,Win,True
,1,17.17.5,LSG,Unknown,MI,LSG,143.0,65.6,34.400000000000006,73.0,38.6,Slight Value,Win,Win,True
,1,17.17.6,LSG,Unknown,MI,LSG,147.0,65.6,34.400000000000006,73.0,38.6,Slight Value,Win,Win,True
,1,18.18.1,LSG,Unknown,LSG,LSG,148.0,50.8,50.8,75.0,24.2,Strong Value,Win,Win,True
,1,18.18.2,LSG,Unknown,LSG,LSG,149.0,50.8,50.8,73.0,22.2,Strong Value,Win,Win,True
,1,18.18.3,LSG,Unknown,LSG,LSG,150.0,50.8,50.8,73.0,22.2,Strong Value,Win,Win,True
,1,18.18.4,LSG,Unknown,LSG,LSG,156.0,50.8,50.8,75.0,24.2,Strong Value,Win,Win,True
,1,18.18.5,LSG,Unknown,LSG,LSG,162.0,50.8,50.8,75.0,24.2,Strong Value,Win,Win,True
,1,18.18.6,LSG,Unknown,LSG,LSG,162.0,50.8,50.8,75.0,24.2,Strong Value,Win,Win,True
,1,19.19.1,LSG,Unknown,LSG,LSG,162.0,55.3,55.3,74.0,18.7,Strong Value,Win,Win,True
,1,19.19.2,LSG,Unknown,LSG,LSG,163.0,55.3,55.3,75.0,19.7,Strong Value,Win,Win,True
,1,19.19.2,LSG,Unknown,LSG,LSG,164.0,55.3,55.3,74.0,18.7,Strong Value,Win,Win,True
,1,19.19.3,LSG,Unknown,LSG,LSG,165.0,55.3,55.3,75.0,19.7,Strong Value,Win,Win,True
,1,19.19.4,LSG,Unknown,LSG,LSG,169.0,55.3,55.3,73.0,17.7,Strong Value,Win,Win,True
,1,19.19.5,LSG,Unknown,LSG,LSG,170.0,55.3,55.3,74.0,18.7,Strong Value,Win,Win,True
,1,19.19.5,LSG,Unknown,LSG,LSG,171.0,55.3,55.3,72.0,16.7,Strong Value,Win,Win,True
,1,19.19.6,LSG,Unknown,LSG,LSG,177.0,55.3,55.3,68.0,12.7,Strong Value,Win,Win,True
,1,20.0.0,LSG,Unknown,LSG,Unknown,N/A,58.7,58.7,32.0,-26.7,Strong Overvalued,Win,Loss,False
,2,0.0.1,MI,Unknown,Unknown,Unknown,0.0,,,49.0,,Neutral,Loss,Loss,True
,2,0.0.2,MI,Unknown,Unknown,MI,4.0,,,62.0,,Neutral,Loss,Win,False
,2,0.0.3,MI,Unknown,Unknown,MI,4.0,,,52.0,,Neutral,Loss,Win,False
,2,0.0.4,MI,Unknown,Unknown,MI,5.0,,,54.0,,Neutral,Loss,Win,False
,2,0.0.5,MI,Unknown,Unknown,MI,6.0,,,73.0,,Neutral,Loss,Win,False
,2,0.0.6,MI,Unknown,Unknown,MI,7.0,,,76.0,,Neutral,Loss,Win,False
,2,1.1.1,MI,Unknown,LSG,MI,7.0,58.6,41.4,76.0,34.6,Strong Value,Loss,Win,False
,2,1.1.2,MI,Unknown,LSG,MI,13.0,58.6,41.4,81.0,39.6,Strong Value,Loss,Win,False
,2,1.1.3,MI,Unknown,LSG,MI,14.0,58.6,41.4,79.0,37.6,Strong Value,Loss,Win,False
,2,1.1.4,MI,Unknown,LSG,MI,15.0,58.6,41.4,78.0,36.6,Strong Value,Loss,Win,False
,2,1.1.5,MI,Unknown,LSG,MI,15.0,58.6,41.4,82.0,40.6,Strong Value,Loss,Win,False
,2,1.1.6,MI,Unknown,LSG,MI,19.0,58.6,41.4,78.0,36.6,Strong Value,Loss,Win,False
,2,1.1.6,MI,Unknown,LSG,MI,20.0,58.6,41.4,80.0,38.6,Strong Value,Loss,Win,False
,2,2.2.1,MI,Unknown,LSG,MI,21.0,50.1,49.9,76.0,26.1,Strong Value,Loss,Win,False
,2,2.2.2,MI,Unknown,LSG,MI,22.0,50.1,49.9,74.0,24.1,Strong Value,Loss,Win,False
,2,2.2.3,MI,Unknown,LSG,MI,23.0,50.1,49.9,77.0,27.1,Strong Value,Loss,Win,False
,2,2.2.4,MI,Unknown,LSG,MI,27.0,50.1,49.9,77.0,27.1,Strong Value,Loss,Win,False
,2,2.2.5,MI,Unknown,LSG,MI,27.0,50.1,49.9,76.0,26.1,Strong Value,Loss,Win,False
,2,2.2.6,MI,Unknown,LSG,MI,27.0,50.1,49.9,76.0,26.1,Strong Value,Loss,Win,False
,2,3.3.1,MI,Unknown,MI,MI,33.0,50.7,50.7,78.0,27.3,Strong Value,Loss,Win,False
,2,3.3.2,MI,Unknown,MI,MI,33.0,50.7,50.7,80.0,29.3,Strong Value,Loss,Win,False
,2,3.3.3,MI,Unknown,MI,MI,33.0,50.7,50.7,78.0,27.3,Strong Value,Loss,Win,False
,2,3.3.4,MI,Unknown,MI,MI,34.0,50.7,50.7,78.0,27.3,Strong Value,Loss,Win,False
,2,3.3.5,MI,Unknown,MI,MI,36.0,50.7,50.7,76.0,25.3,Strong Value,Loss,Win,False
,2,3.3.6,MI,Unknown,MI,MI,37.0,50.7,50.7,78.0,27.3,Strong Value,Loss,Win,False
,2,3.3.6,MI,Unknown,MI,MI,38.0,50.7,50.7,79.0,28.3,Strong Value,Loss,Win,False
,2,4.4.1,MI,Unknown,MI,MI,38.0,60.6,60.6,80.0,19.4,Strong Value,Loss,Win,False
,2,4.4.2,MI,Unknown,MI,MI,39.0,60.6,60.6,79.0,18.4,Strong Value,Loss,Win,False
,2,4.4.3,MI,Unknown,MI,MI,45.0,60.6,60.6,82.0,21.4,Strong Value,Loss,Win,False
,2,4.4.4,MI,Unknown,MI,MI,45.0,60.6,60.6,82.0,21.4,Strong Value,Loss,Win,False
,2,4.4.5,MI,Unknown,MI,MI,46.0,60.6,60.6,81.0,20.4,Strong Value,Loss,Win,False
,2,4.4.6,MI,Unknown,MI,MI,47.0,60.6,60.6,79.0,18.4,Strong Value,Loss,Win,False
,2,5.5.1,MI,Unknown,MI,MI,48.0,62.8,62.8,78.0,15.2,Strong Value,Loss,Win,False
,2,5.5.2,MI,Unknown,MI,MI,49.0,62.8,62.8,79.0,16.2,Strong Value,Loss,Win,False
,2,5.5.2,MI,Unknown,MI,MI,50.0,62.8,62.8,79.0,16.2,Strong Value,Loss,Win,False
,2,5.5.3,MI,Unknown,MI,MI,50.0,62.8,62.8,78.0,15.2,Strong Value,Loss,Win,False
,2,5.5.4,MI,Unknown,MI,MI,51.0,62.8,62.8,79.0,16.2,Strong Value,Loss,Win,False
,2,5.5.5,MI,Unknown,MI,MI,57.0,62.8,62.8,80.0,17.2,Strong Value,Loss,Win,False
,2,5.5.6,MI,Unknown,MI,MI,58.0,62.8,62.8,82.0,19.2,Strong Value,Loss,Win,False
,2,6.6.1,MI,Unknown,MI,MI,59.0,68.0,68.0,62.0,-6.0,Slight Overvalued,Loss,Win,False
,2,6.6.2,MI,Unknown,MI,MI,63.0,68.0,68.0,63.0,-5.0,Neutral,Loss,Win,False
,2,6.6.3,MI,Unknown,MI,MI,64.0,68.0,68.0,63.0,-5.0,Neutral,Loss,Win,False
,2,6.6.4,MI,Unknown,MI,MI,65.0,68.0,68.0,63.0,-5.0,Neutral,Loss,Win,False
,2,6.6.5,MI,Unknown,MI,MI,69.0,68.0,68.0,67.0,-1.0,Neutral,Loss,Win,False
,2,6.6.6,MI,Unknown,MI,MI,69.0,68.0,68.0,67.0,-1.0,Neutral,Loss,Win,False
,2,7.7.1,MI,Unknown,MI,MI,69.0,81.8,81.8,67.0,-14.8,Strong Overvalued,Loss,Win,False
,2,7.7.2,MI,Unknown,MI,MI,70.0,81.8,81.8,67.0,-14.8,Strong Overvalued,Loss,Win,False
,2,7.7.3,MI,Unknown,MI,MI,70.0,81.8,81.8,63.0,-18.8,Strong Overvalued,Loss,Win,False
,2,7.7.4,MI,Unknown,MI,MI,71.0,81.8,81.8,63.0,-18.8,Strong Overvalued,Loss,Win,False
,2,7.7.5,MI,Unknown,MI,MI,72.0,81.8,81.8,62.0,-19.8,Strong Overvalued,Loss,Win,False
,2,7.7.6,MI,Unknown,MI,MI,74.0,81.8,81.8,63.0,-18.8,Strong Overvalued,Loss,Win,False
,2,8.8.1,MI,Unknown,MI,MI,76.0,75.8,75.8,89.0,13.2,Strong Value,Loss,Win,False
,2,8.8.2,MI,Unknown,MI,MI,76.0,75.8,75.8,88.0,12.2,Strong Value,Loss,Win,False
,2,8.8.3,MI,Unknown,MI,MI,77.0,75.8,75.8,84.0,8.2,Slight Value,Loss,Win,False
,2,8.8.4,MI,Unknown,MI,MI,81.0,75.8,75.8,89.0,13.2,Strong Value,Loss,Win,False
,2,8.8.5,MI,Unknown,MI,MI,82.0,75.8,75.8,89.0,13.2,Strong Value,Loss,Win,False
,2,8.8.6,MI,Unknown,MI,MI,82.0,75.8,75.8,86.0,10.2,Strong Value,Loss,Win,False
,2,9.9.1,MI,Unknown,MI,MI,84.0,80.1,80.1,87.0,6.9,Slight Value,Loss,Win,False
,2,9.9.2,MI,Unknown,MI,MI,85.0,80.1,80.1,86.0,5.9,Slight Value,Loss,Win,False
,2,9.9.3,MI,Unknown,MI,MI,89.0,80.1,80.1,88.0,7.9,Slight Value,Loss,Win,False
,2,9.9.4,MI,Unknown,MI,MI,89.0,80.1,80.1,78.0,-2.1,Neutral,Loss,Win,False
,2,9.9.4,MI,Unknown,MI,MI,90.0,80.1,80.1,86.0,5.9,Slight Value,Loss,Win,False
,2,9.9.5,MI,Unknown,MI,MI,92.0,80.1,80.1,96.0,15.9,Strong Value,Loss,Win,False
,2,9.9.6,MI,Unknown,MI,MI,92.0,80.1,80.1,96.0,15.9,Strong Value,Loss,Win,False
,2,10.10.1,MI,Unknown,MI,MI,96.0,78.6,78.6,96.0,17.4,Strong Value,Loss,Win,False
,2,10.10.2,MI,Unknown,MI,MI,96.0,78.6,78.6,96.0,17.4,Strong Value,Loss,Win,False
,2,10.10.3,MI,Unknown,MI,MI,100.0,78.6,78.6,94.0,15.4,Strong Value,Loss,Win,False
,2,10.10.4,MI,Unknown,MI,MI,101.0,78.6,78.6,92.0,13.4,Strong Value,Loss,Win,False
,2,10.10.5,MI,Unknown,MI,MI,102.0,78.6,78.6,93.0,14.4,Strong Value,Loss,Win,False
,2,10.10.6,MI,Unknown,MI,MI,103.0,78.6,78.6,93.0,14.4,Strong Value,Loss,Win,False
,2,11.11.1,MI,Unknown,MI,MI,103.0,88.4,88.4,80.0,-8.4,Slight Overvalued,Loss,Win,False
,2,11.11.2,MI,Unknown,MI,MI,104.0,88.4,88.4,87.0,-1.4,Neutral,Loss,Win,False
,2,11.11.3,MI,Unknown,MI,MI,105.0,88.4,88.4,86.0,-2.4,Neutral,Loss,Win,False
,2,11.11.4,MI,Unknown,MI,MI,105.0,88.4,88.4,85.0,-3.4,Neutral,Loss,Win,False
,2,11.11.5,MI,Unknown,MI,MI,105.0,88.4,88.4,84.0,-4.4,Neutral,Loss,Win,False
,2,11.11.6,MI,Unknown,MI,MI,106.0,88.4,88.4,84.0,-4.4,Neutral,Loss,Win,False
,2,12.12.1,MI,Unknown,MI,MI,106.0,75.6,75.6,83.0,7.4,Slight Value,Loss,Win,False
,2,12.12.2,MI,Unknown,MI,MI,106.0,75.6,75.6,77.0,1.4,Neutral,Loss,Win,False
,2,12.12.3,MI,Unknown,MI,MI,106.0,75.6,75.6,76.0,0.4,Neutral,Loss,Win,False
,2,12.12.4,MI,Unknown,MI,MI,107.0,75.6,75.6,74.0,-1.6,Neutral,Loss,Win,False
,2,12.12.5,MI,Unknown,MI,MI,107.0,75.6,75.6,73.0,-2.6,Neutral,Loss,Win,False
,2,12.12.6,MI,Unknown,MI,MI,107.0,75.6,75.6,71.0,-4.6,Neutral,Loss,Win,False
,2,13.13.1,MI,Unknown,LSG,MI,107.0,51.2,48.8,64.0,15.2,Strong Value,Loss,Win,False
,2,13.13.2,MI,Unknown,LSG,MI,111.0,51.2,48.8,65.0,16.2,Strong Value,Loss,Win,False
,2,13.13.3,MI,Unknown,LSG,MI,111.0,51.2,48.8,63.0,14.2,Strong Value,Loss,Win,False
,2,13.13.4,MI,Unknown,LSG,MI,112.0,51.2,48.8,63.0,14.2,Strong Value,Loss,Win,False
,2,13.13.5,MI,Unknown,LSG,MI,114.0,51.2,48.8,64.0,15.2,Strong Value,Loss,Win,False
,2,13.13.6,MI,Unknown,LSG,MI,115.0,51.2,48.8,60.0,11.2,Slight Value,Loss,Win,False
,2,14.14.1,MI,Unknown,LSG,Unknown,115.0,50.3,49.7,24.0,-25.7,Strong Overvalued,Loss,Loss,True
,2,14.14.2,MI,Unknown,LSG,Unknown,119.0,50.3,49.7,34.0,-15.7,Strong Overvalued,Loss,Loss,True
,2,14.14.3,MI,Unknown,LSG,Unknown,120.0,50.3,49.7,33.0,-16.7,Strong Overvalued,Loss,Loss,True
,2,14.14.4,MI,Unknown,LSG,Unknown,120.0,50.3,49.7,31.0,-18.7,Strong Overvalued,Loss,Loss,True
,2,14.14.5,MI,Unknown,LSG,Unknown,120.0,50.3,49.7,29.0,-20.7,Strong Overvalued,Loss,Loss,True
,2,14.14.5,MI,Unknown,LSG,Unknown,121.0,50.3,49.7,31.0,-18.7,Strong Overvalued,Loss,Loss,True
,2,14.14.6,MI,Unknown,LSG,Unknown,125.0,50.3,49.7,32.0,-17.7,Strong Overvalued,Loss,Loss,True
,2,15.15.1,MI,Unknown,LSG,Unknown,126.0,56.3,43.7,31.0,-12.7,Strong Overvalued,Loss,Loss,True
,2,15.15.2,MI,Unknown,LSG,Unknown,126.0,56.3,43.7,28.0,-15.7,Strong Overvalued,Loss,Loss,True
,2,15.15.3,MI,Unknown,LSG,Unknown,127.0,56.3,43.7,27.0,-16.7,Strong Overvalued,Loss,Loss,True
,2,15.15.4,MI,Unknown,LSG,Unknown,128.0,56.3,43.7,27.0,-16.7,Strong Overvalued,Loss,Loss,True
,2,15.15.5,MI,Unknown,LSG,Unknown,130.0,56.3,43.7,27.0,-16.7,Strong Overvalued,Loss,Loss,True
,2,15.15.6,MI,Unknown,LSG,Unknown,131.0,56.3,43.7,27.0,-16.7,Strong Overvalued,Loss,Loss,True
,2,16.16.1,MI,Unknown,LSG,Unknown,131.0,60.7,39.3,21.0,-18.3,Strong Overvalued,Loss,Loss,True
,2,16.16.2,MI,Unknown,LSG,Unknown,132.0,60.7,39.3,20.0,-19.3,Strong Overvalued,Loss,Loss,True
,2,16.16.3,MI,Unknown,LSG,Unknown,132.0,60.7,39.3,18.0,-21.3,Strong Overvalued,Loss,Loss,True
,2,16.16.4,MI,Unknown,LSG,Unknown,132.0,60.7,39.3,16.0,-23.3,Strong Overvalued,Loss,Loss,True
,2,16.16.4,MI,Unknown,LSG,Unknown,133.0,60.7,39.3,16.0,-23.3,Strong Overvalued,Loss,Loss,True
,2,16.16.5,MI,Unknown,LSG,Unknown,139.0,60.7,39.3,25.0,-14.3,Strong Overvalued,Loss,Loss,True
,2,16.16.6,MI,Unknown,LSG,Unknown,139.0,60.7,39.3,22.0,-17.3,Strong Overvalued,Loss,Loss,True
,2,17.17.1,MI,Unknown,LSG,Unknown,140.0,73.6,26.400000000000006,28.0,1.6,Strong Overvalued,Loss,Loss,True
,2,17.17.2,MI,Unknown,LSG,Unknown,141.0,73.6,26.400000000000006,28.0,1.6,Strong Overvalued,Loss,Loss,True
,2,17.17.2,MI,Unknown,LSG,Unknown,142.0,73.6,26.400000000000006,28.0,1.6,Strong Overvalued,Loss,Loss,True
,2,17.17.3,MI,Unknown,LSG,Unknown,143.0,73.6,26.400000000000006,28.0,1.6,Strong Overvalued,Loss,Loss,True
,2,17.17.3,MI,Unknown,LSG,Unknown,145.0,73.6,26.400000000000006,29.0,2.6,Strong Overvalued,Loss,Loss,True
,2,17.17.4,MI,Unknown,LSG,Unknown,145.0,73.6,26.400000000000006,22.0,-4.4,Strong Overvalued,Loss,Loss,True
,2,17.17.5,MI,Unknown,LSG,Unknown,145.0,73.6,26.400000000000006,28.0,1.6,Strong Overvalued,Loss,Loss,True
,2,17.17.6,MI,Unknown,LSG,Unknown,147.0,73.6,26.400000000000006,27.0,0.6,Strong Overvalued,Loss,Loss,True
